route_id,route_name,inferred_mode,original_route_type,corrected_route_type,selection_reason,classification_basis,retained_trips,agency_id,munich_flag,analysis_rail_flag,ferry_flag,bmw_works_line_flag,deutschlandtakt_flag,deutschlandtakt_line_name,forecast_network_2037_flag,forecast_measure_flag,s_bahn_name
2269686_3,2269686_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2269687_3,2269687_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269690_3,2269690_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2269692_3,2269692_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,31,unknown,0,0,0,0,0,,1,0,
2269693_3,2269693_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2269694_3,2269694_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2269695_3,2269695_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,27,unknown,0,0,0,0,0,,1,0,
2269696_3,2269696_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2269697_3,2269697_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2269698_3,2269698_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2269699_3,2269699_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,unknown,0,0,0,0,0,,1,0,
2269702_3,2269702_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2269703_3,2269703_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,13,unknown,0,0,0,0,0,,1,0,
2269704_3,2269704_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269706_3,2269706_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2269707_3,2269707_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2269710_3,2269710_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269711_3,2269711_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269712_3,2269712_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269713_3,2269713_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2269714_3,2269714_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2269715_3,2269715_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2269717_3,2269717_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2269718_3,2269718_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2269719_3,2269719_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,84,unknown,0,0,0,0,0,,1,0,
2269720_3,2269720_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,33,unknown,0,0,0,0,0,,1,0,
2269721_3,2269721_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,28,unknown,0,0,0,0,0,,1,0,
2269722_3,2269722_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,unknown,0,0,0,0,0,,1,0,
2269723_3,2269723_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269724_3,2269724_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2269725_3,2269725_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,40,unknown,0,0,0,0,0,,1,0,
2269727_3,2269727_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,28,unknown,0,0,0,0,0,,1,0,
2269728_3,2269728_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,16,unknown,0,0,0,0,0,,1,0,
2269729_3,2269729_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269730_3,2269730_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,65,unknown,0,0,0,0,0,,1,0,
2269731_3,2269731_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,53,unknown,0,0,0,0,0,,1,0,
2269732_3,2269732_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2269733_3,2269733_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2269734_3,2269734_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2269736_3,2269736_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2269737_3,2269737_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269738_3,2269738_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269739_3,2269739_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269740_3,2269740_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2269741_3,2269741_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,1,unknown,0,0,0,0,0,,1,0,
2269742_3,2269742_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2269743_3,2269743_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269744_3,2269744_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269745_3,2269745_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269746_3,2269746_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2269747_3,2269747_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,9,unknown,0,0,0,0,0,,1,0,
2269748_3,2269748_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269749_3,2269749_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269750_3,2269750_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269751_3,2269751_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,12,unknown,0,0,0,0,0,,1,0,
2269752_3,2269752_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2269753_3,2269753_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,20,unknown,0,0,0,0,0,,1,0,
2269754_3,2269754_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,22,unknown,0,0,0,0,0,,1,0,
2269755_3,2269755_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2269756_3,2269756_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,59,unknown,0,0,0,0,0,,1,0,
2269757_3,2269757_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2269758_3,2269758_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2269759_3,2269759_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2269760_3,2269760_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,11,unknown,0,0,0,0,0,,1,0,
2269761_3,2269761_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,26,unknown,0,0,0,0,0,,1,0,
2269762_3,2269762_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269763_3,2269763_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269764_3,2269764_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2269765_3,2269765_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,49,unknown,0,0,0,0,0,,1,0,
2269767_3,2269767_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269768_3,2269768_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,24,unknown,0,0,0,0,0,,1,0,
2269769_3,2269769_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269770_3,2269770_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,8,unknown,0,0,0,0,0,,1,0,
2269771_3,2269771_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,35,unknown,0,0,0,0,0,,1,0,
2269772_3,2269772_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269773_3,2269773_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2269774_3,2269774_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2269775_3,2269775_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269776_3,2269776_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,21,unknown,0,0,0,0,0,,1,0,
2269777_3,2269777_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,7,unknown,0,0,0,0,0,,1,0,
2269778_3,2269778_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,5,unknown,0,0,0,0,0,,1,0,
2269779_3,2269779_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2269785_3,2269785_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269786_3,2269786_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,unknown,0,0,0,0,0,,1,0,
2269787_3,2269787_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,10,unknown,0,0,0,0,0,,1,0,
2269788_3,2269788_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2269789_3,2269789_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2269790_3,2269790_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2269791_3,2269791_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,2,unknown,0,0,0,0,0,,1,0,
2269795_3,2269795_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,73,unknown,0,0,0,0,0,,1,0,
2269796_3,2269796_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,3,unknown,0,0,0,0,0,,1,0,
2269797_3,2269797_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,51,unknown,0,0,0,0,0,,1,0,
2269798_3,2269798_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2269800_3,2269800_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,15,unknown,0,0,0,0,0,,1,0,
2269801_3,2269801_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,6,unknown,0,0,0,0,0,,1,0,
2269802_3,2269802_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,17,unknown,0,0,0,0,0,,1,0,
2269803_3,2269803_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,32,unknown,0,0,0,0,0,,1,0,
2269804_3,2269804_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,25,unknown,0,0,0,0,0,,1,0,
2269805_3,2269805_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,18,unknown,0,0,0,0,0,,1,0,
2269806_3,2269806_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,14,unknown,0,0,0,0,0,,1,0,
2269807_3,2269807_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,4,unknown,0,0,0,0,0,,1,0,
2269808_3,2269808_3,bus,0,3,trip serves at least two distinct stops inside network extent,route ID suffix encodes source type 3,29,unknown,0,0,0,0,0,,1,0,
